"name"	"SN2002bo"
"source"	"name"	"<a href='https://www.nhn.ou.edu/~suspect/'>SUSPECT</a>"	"alias"	"1"	"secondary"	"1"
"source"	"name"	"<a href='http://adsabs.harvard.edu/cgi-bin/nph-bib_query?bibcode=astro-ph/0309665&amp;db_key=AST'>astro-ph/0309665</a>"	"alias"	"2"
"source"	"name"	"<a href='http://heracles.astro.berkeley.edu/sndb/info'>UCB Filippenko Group's Supernova Database (SNDB)</a>"	"alias"	"3"
"source"	"name"	"<a href='http://dau.itep.ru/sn/node/72'>Sternberg Astronomical Institute Supernova Light Curve Catalogue</a>"	"alias"	"4"	"secondary"	"1"
"source"	"name"	"VSNET Oct2003"	"alias"	"5"
"source"	"name"	"S.Benetti et al., 2004, MNRAS, 348, 261;  astro-ph/0309665"	"alias"	"6"
"source"	"name"	"M.Hicken et al., 2009, astro-ph/0901.4787"	"alias"	"7"
"source"	"name"	"G.M.Szabo et al., 2003, A&A, 408, 915; astro-ph/0306606"	"alias"	"8"
"source"	"name"	"K.Krisciunas et al., 2004, AJ, 128, 3034; astro-ph/0409036"	"alias"	"9"
"source"	"name"	"D.Yu.Tsvetkov, 2004 (Reference ""S70"" in S.Benetti et al. (astro-ph/0309665))"	"alias"	"10"
"photometry"	"timeunit"	"MJD"	"time"	"52433.91"	"band"	"R"	"abmag"	"16.26"	"source"	"4,8"
"photometry"	"timeunit"	"MJD"	"time"	"52433.91"	"band"	"V"	"abmag"	"16.41"	"source"	"4,8"
"photometry"	"timeunit"	"MJD"	"time"	"52434.68381"	"band"	"U"	"abmag"	"18.354"	"aberr"	"0.063"	"source"	"4,7"
"photometry"	"timeunit"	"MJD"	"time"	"52434.68772"	"band"	"B"	"abmag"	"17.565"	"aberr"	"0.03"	"source"	"4,7"
"photometry"	"timeunit"	"MJD"	"time"	"52434.69089"	"band"	"V"	"abmag"	"16.653"	"aberr"	"0.017"	"source"	"4,7"
"photometry"	"timeunit"	"MJD"	"time"	"52434.69338"	"band"	"R"	"abmag"	"16.657"	"aberr"	"0.034"	"source"	"4,7"
"photometry"	"timeunit"	"MJD"	"time"	"52434.69517"	"band"	"I"	"abmag"	"16.411"	"aberr"	"0.02"	"source"	"4,7"
"photometry"	"timeunit"	"MJD"	"time"	"52435.37"	"band"	"R"	"abmag"	"16.44"	"aberr"	"0.08"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"52435.37"	"band"	"I"	"abmag"	"16.54"	"aberr"	"0.04"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"52435.37"	"band"	"B"	"abmag"	"17.47"	"aberr"	"0.07"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"52435.37"	"band"	"V"	"abmag"	"16.47"	"aberr"	"0.06"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"52436.19"	"band"	"R"	"instrument"	"kait3"	"abmag"	"16.43000"	"aberr"	"0.02000"	"source"	"3"
"photometry"	"timeunit"	"MJD"	"time"	"52436.19"	"band"	"I"	"instrument"	"kait3"	"abmag"	"16.47000"	"aberr"	"0.02400"	"source"	"3"
"photometry"	"timeunit"	"MJD"	"time"	"52436.19"	"band"	"V"	"instrument"	"kait3"	"abmag"	"16.64700"	"aberr"	"0.01800"	"source"	"3"
"photometry"	"timeunit"	"MJD"	"time"	"52436.19"	"band"	"B"	"instrument"	"kait3"	"abmag"	"17.44700"	"aberr"	"0.03900"	"source"	"3"
"photometry"	"timeunit"	"MJD"	"time"	"52439.48"	"band"	"R"	"abmag"	"16.54"	"aberr"	"0.04"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"52439.48"	"band"	"I"	"abmag"	"16.64"	"aberr"	"0.05"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"52439.48"	"band"	"B"	"abmag"	"17.52"	"aberr"	"0.07"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"52439.48"	"band"	"V"	"abmag"	"16.71"	"aberr"	"0.06"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"52452.42"	"band"	"R"	"abmag"	"16.86"	"aberr"	"0.04"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"52452.42"	"band"	"I"	"abmag"	"16.93"	"aberr"	"0.09"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"52452.42"	"band"	"B"	"abmag"	"17.65"	"aberr"	"0.04"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"52452.42"	"band"	"V"	"abmag"	"16.98"	"aberr"	"0.04"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"52454.44"	"band"	"R"	"abmag"	"17.1"	"aberr"	"0.04"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"52454.44"	"band"	"I"	"abmag"	"17.12"	"aberr"	"0.06"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"52454.44"	"band"	"V"	"abmag"	"17.06"	"aberr"	"0.06"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"52455.42"	"band"	"B"	"abmag"	"17.7"	"aberr"	"0.05"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"52457.44"	"band"	"R"	"abmag"	"17.01"	"aberr"	"0.1"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"52457.44"	"band"	"I"	"abmag"	"17.07"	"aberr"	"0.1"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"52457.44"	"band"	"B"	"abmag"	"17.72"	"aberr"	"0.08"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"52457.44"	"band"	"V"	"abmag"	"17.2"	"aberr"	"0.05"	"source"	"1,2"
