"name"	"SN2002ap"
"source"	"name"	"<a href='https://www.nhn.ou.edu/~suspect/'>SUSPECT</a>"	"alias"	"1"	"secondary"	"1"
"source"	"name"	"<a href='http://adsabs.harvard.edu/cgi-bin/nph-bib_query?bibcode=astro-ph/0307136&amp;db_key=AST'>astro-ph/0307136</a>"	"alias"	"2"
"source"	"name"	"<a href='http://adsabs.harvard.edu/cgi-bin/nph-bib_query?bibcode=2002MNRAS.332L..73G&amp;db_key=AST'>2002MNRAS.332L..73G</a>"	"alias"	"3"
"source"	"name"	"<a href='http://adsabs.harvard.edu/cgi-bin/nph-bib_query?bibcode=astro-ph/0304010&amp;db_key=AST'>astro-ph/0304010</a>"	"alias"	"4"
"source"	"name"	"<a href='http://adsabs.harvard.edu/cgi-bin/nph-bib_query?bibcode=astro-ph/0209507&amp;db_key=AST'>astro-ph/0209507</a>"	"alias"	"5"
"source"	"name"	"<a href='http://adsabs.harvard.edu/abs/2014ApJS..213...19B'>Bianco et al. 2014</a>"	"alias"	"6"
"source"	"name"	"<a href='http://dau.itep.ru/sn/node/72'>Sternberg Astronomical Institute Supernova Light Curve Catalogue</a>"	"alias"	"7"	"secondary"	"1"
"source"	"name"	"VSNET 2003"	"alias"	"8"
"source"	"name"	"R.J.Foley et al., 2003, PASP, 115, 1220; astro-ph/0307136"	"alias"	"9"
"source"	"name"	"A.Gal-Yam, E.O.Ofek, O.Shemmer, 2002, MNRAS, 332, L73; astro-ph/0204008"	"alias"	"10"
"source"	"name"	"Y.Yoshii et al., 2003, ApJ, 592, 467; astro-ph/0304010"	"alias"	"11"
"source"	"name"	"Unknown,?"	"alias"	"12"
"photometry"	"timeunit"	"MJD"	"time"	"52321.72"	"band"	"V"	"abmag"	"12.8314"	"aberr"	"0.01"	"source"	"1,3"
"photometry"	"timeunit"	"MJD"	"time"	"52321.72"	"band"	"V"	"abmag"	"12.8154"	"aberr"	"0.008"	"source"	"1,3"
"photometry"	"timeunit"	"MJD"	"time"	"52321.72"	"band"	"I"	"abmag"	"12.33"	"source"	"7,10"
"photometry"	"timeunit"	"MJD"	"time"	"52321.72"	"band"	"I"	"abmag"	"12.35"	"source"	"7,10"
"photometry"	"timeunit"	"MJD"	"time"	"52321.72"	"band"	"V"	"abmag"	"12.81"	"source"	"7,10"
"photometry"	"timeunit"	"MJD"	"time"	"52321.72"	"band"	"V"	"abmag"	"12.83"	"source"	"7,10"
"photometry"	"timeunit"	"MJD"	"time"	"52321.75"	"band"	"B"	"abmag"	"14.05"	"source"	"7,11"
"photometry"	"timeunit"	"MJD"	"time"	"52321.75"	"band"	"I"	"abmag"	"12.38"	"source"	"7,11"
"photometry"	"timeunit"	"MJD"	"time"	"52321.75"	"band"	"R"	"abmag"	"12.45"	"source"	"7,11"
"photometry"	"timeunit"	"MJD"	"time"	"52321.75"	"band"	"U"	"abmag"	"14.84"	"source"	"7,11"
"photometry"	"timeunit"	"MJD"	"time"	"52321.75"	"band"	"V"	"abmag"	"12.85"	"source"	"7,11"
"photometry"	"timeunit"	"MJD"	"time"	"52321.77"	"band"	"C"	"abmag"	"13.1"	"source"	"7,8"
"photometry"	"timeunit"	"MJD"	"time"	"52321.78"	"band"	"C"	"abmag"	"13"	"source"	"7,8"
"photometry"	"timeunit"	"MJD"	"time"	"52321.79"	"band"	"C"	"abmag"	"12.7"	"source"	"7,8"
"photometry"	"timeunit"	"MJD"	"time"	"52321.79"	"band"	"C"	"abmag"	"13.3"	"source"	"7,8"
"photometry"	"timeunit"	"MJD"	"time"	"52321.8"	"band"	"I"	"abmag"	"12.39"	"source"	"7,12"
"photometry"	"timeunit"	"MJD"	"time"	"52321.8"	"band"	"R"	"abmag"	"12.55"	"source"	"7,12"
"photometry"	"timeunit"	"MJD"	"time"	"52321.8"	"band"	"V"	"abmag"	"12.91"	"source"	"7,12"
"photometry"	"timeunit"	"MJD"	"time"	"52321.88"	"band"	"C"	"abmag"	"13.3"	"source"	"7,8"
"photometry"	"timeunit"	"MJD"	"time"	"52322.02"	"band"	"C"	"abmag"	"12.9"	"source"	"7,8"
"photometry"	"timeunit"	"MJD"	"time"	"52322.24"	"band"	"C"	"abmag"	"12.9"	"source"	"7,8"
"photometry"	"timeunit"	"MJD"	"time"	"52322.25"	"band"	"V"	"abmag"	"12.85"	"aberr"	"0.01"	"source"	"1,4"
"photometry"	"timeunit"	"MJD"	"time"	"52322.25"	"band"	"R"	"abmag"	"12.45"	"aberr"	"0.02"	"source"	"1,4"
"photometry"	"timeunit"	"MJD"	"time"	"52322.25"	"band"	"U"	"abmag"	"14.84"	"aberr"	"0.07"	"source"	"1,4"
"photometry"	"timeunit"	"MJD"	"time"	"52322.25"	"band"	"B"	"abmag"	"14.05"	"aberr"	"0.02"	"source"	"1,4"
"photometry"	"timeunit"	"MJD"	"time"	"52322.25"	"band"	"I"	"abmag"	"12.38"	"aberr"	"0.01"	"source"	"1,4"
"photometry"	"timeunit"	"MJD"	"time"	"52322.63"	"band"	"V"	"abmag"	"12.86"	"aberr"	"0.03"	"source"	"1,5"
"photometry"	"timeunit"	"MJD"	"time"	"52322.63"	"band"	"B"	"abmag"	"14.04"	"aberr"	"0.03"	"source"	"1,5"
"photometry"	"timeunit"	"MJD"	"time"	"52322.72"	"band"	"V"	"abmag"	"12.82"	"source"	"7,8"
"photometry"	"timeunit"	"MJD"	"time"	"52322.74"	"band"	"C"	"abmag"	"13.1"	"source"	"7,8"
"photometry"	"timeunit"	"MJD"	"time"	"52322.8"	"band"	"C"	"abmag"	"12.8"	"source"	"7,8"
"photometry"	"timeunit"	"MJD"	"time"	"52322.8"	"band"	"I"	"abmag"	"12.45"	"source"	"7,12"
"photometry"	"timeunit"	"MJD"	"time"	"52322.8"	"band"	"V"	"abmag"	"12.89"	"source"	"7,12"
"photometry"	"timeunit"	"MJD"	"time"	"52322.81"	"band"	"V"	"abmag"	"13"	"source"	"7,8"
"photometry"	"timeunit"	"MJD"	"time"	"52322.82"	"band"	"C"	"abmag"	"12.9"	"source"	"7,8"
"photometry"	"timeunit"	"MJD"	"time"	"52322.9"	"band"	"B"	"abmag"	"14.15"	"source"	"7,11"
"photometry"	"timeunit"	"MJD"	"time"	"52322.9"	"band"	"I"	"abmag"	"12.41"	"source"	"7,11"
"photometry"	"timeunit"	"MJD"	"time"	"52322.9"	"band"	"R"	"abmag"	"12.5"	"source"	"7,11"
"photometry"	"timeunit"	"MJD"	"time"	"52322.9"	"band"	"U"	"abmag"	"14.92"	"source"	"7,11"
"photometry"	"timeunit"	"MJD"	"time"	"52322.9"	"band"	"V"	"abmag"	"12.91"	"source"	"7,11"
"photometry"	"timeunit"	"MJD"	"time"	"52323.02"	"band"	"C"	"abmag"	"13"	"source"	"7,8"
"photometry"	"timeunit"	"MJD"	"time"	"52323.04"	"band"	"V"	"abmag"	"12.95"	"source"	"7,8"
"photometry"	"timeunit"	"MJD"	"time"	"52323.12"	"band"	"V"	"abmag"	"12.91"	"source"	"7,8"
"photometry"	"timeunit"	"MJD"	"time"	"52323.13"	"band"	"I"	"abmag"	"12.33"	"source"	"7,8"
"photometry"	"timeunit"	"MJD"	"time"	"52323.14"	"band"	"R"	"abmag"	"12.48"	"source"	"7,8"
"photometry"	"timeunit"	"MJD"	"time"	"52323.15"	"band"	"V"	"abmag"	"12.83"	"source"	"7,8"
"photometry"	"timeunit"	"MJD"	"time"	"52323.16"	"band"	"V"	"abmag"	"13.15"	"source"	"7,8"
"photometry"	"timeunit"	"MJD"	"time"	"52323.17"	"band"	"I"	"abmag"	"12.38"	"source"	"7,8"
"photometry"	"timeunit"	"MJD"	"time"	"52323.17"	"band"	"R"	"abmag"	"12.81"	"source"	"7,8"
"photometry"	"timeunit"	"MJD"	"time"	"52323.4"	"band"	"V"	"abmag"	"12.91"	"aberr"	"0.01"	"source"	"1,4"
"photometry"	"timeunit"	"MJD"	"time"	"52323.4"	"band"	"R"	"abmag"	"12.5"	"aberr"	"0.02"	"source"	"1,4"
"photometry"	"timeunit"	"MJD"	"time"	"52323.4"	"band"	"U"	"abmag"	"14.92"	"aberr"	"0.07"	"source"	"1,4"
"photometry"	"timeunit"	"MJD"	"time"	"52323.4"	"band"	"B"	"abmag"	"14.15"	"aberr"	"0.02"	"source"	"1,4"
"photometry"	"timeunit"	"MJD"	"time"	"52323.4"	"band"	"I"	"abmag"	"12.41"	"aberr"	"0.01"	"source"	"1,4"
"photometry"	"timeunit"	"MJD"	"time"	"52323.58"	"band"	"V"	"abmag"	"12.92"	"aberr"	"0.03"	"source"	"1,5"
"photometry"	"timeunit"	"MJD"	"time"	"52323.58"	"band"	"R"	"abmag"	"12.58"	"aberr"	"0.03"	"source"	"1,5"
"photometry"	"timeunit"	"MJD"	"time"	"52323.58"	"band"	"B"	"abmag"	"14.17"	"aberr"	"0.02"	"source"	"1,5"
"photometry"	"timeunit"	"MJD"	"time"	"52323.58"	"band"	"I"	"abmag"	"12.4"	"aberr"	"0.03"	"source"	"1,5"
"photometry"	"timeunit"	"MJD"	"time"	"52323.58"	"band"	"U"	"abmag"	"15.12"	"aberr"	"0.02"	"source"	"1,5"
"photometry"	"timeunit"	"MJD"	"time"	"52323.72"	"band"	"U"	"abmag"	"14.878"	"aberr"	"0.115"	"source"	"1,3"
"photometry"	"timeunit"	"MJD"	"time"	"52323.72"	"band"	"U"	"abmag"	"14.88"	"source"	"7,10"
"photometry"	"timeunit"	"MJD"	"time"	"52323.73"	"band"	"I"	"abmag"	"12.4031"	"aberr"	"0.007"	"source"	"1,3"
"photometry"	"timeunit"	"MJD"	"time"	"52323.73"	"band"	"B"	"abmag"	"14.172"	"aberr"	"0.023"	"source"	"1,3"
"photometry"	"timeunit"	"MJD"	"time"	"52323.73"	"band"	"V"	"abmag"	"12.9624"	"aberr"	"0.009"	"source"	"1,3"
"photometry"	"timeunit"	"MJD"	"time"	"52323.73"	"band"	"R"	"abmag"	"12.5987"	"aberr"	"0.007"	"source"	"1,3"
"photometry"	"timeunit"	"MJD"	"time"	"52323.73"	"band"	"B"	"abmag"	"14.17"	"source"	"7,10"
"photometry"	"timeunit"	"MJD"	"time"	"52323.73"	"band"	"I"	"abmag"	"12.4"	"source"	"7,10"
"photometry"	"timeunit"	"MJD"	"time"	"52323.73"	"band"	"R"	"abmag"	"12.6"	"source"	"7,10"
"photometry"	"timeunit"	"MJD"	"time"	"52323.73"	"band"	"V"	"abmag"	"12.96"	"source"	"7,10"
"photometry"	"timeunit"	"MJD"	"time"	"52323.74"	"band"	"V"	"abmag"	"12.9494"	"aberr"	"0.01"	"source"	"1,3"
"photometry"	"timeunit"	"MJD"	"time"	"52323.74"	"band"	"V"	"abmag"	"12.9654"	"aberr"	"0.008"	"source"	"1,3"
"photometry"	"timeunit"	"MJD"	"time"	"52323.74"	"band"	"V"	"abmag"	"12.9614"	"aberr"	"0.008"	"source"	"1,3"
"photometry"	"timeunit"	"MJD"	"time"	"52323.74"	"band"	"V"	"abmag"	"12.9714"	"aberr"	"0.012"	"source"	"1,3"
"photometry"	"timeunit"	"MJD"	"time"	"52323.74"	"band"	"V"	"abmag"	"12.9564"	"aberr"	"0.007"	"source"	"1,3"
"photometry"	"timeunit"	"MJD"	"time"	"52323.74"	"band"	"V"	"abmag"	"12.9624"	"aberr"	"0.008"	"source"	"1,3"
"photometry"	"timeunit"	"MJD"	"time"	"52323.74"	"band"	"V"	"abmag"	"12.9534"	"aberr"	"0.008"	"source"	"1,3"
"photometry"	"timeunit"	"MJD"	"time"	"52323.74"	"band"	"V"	"abmag"	"12.95"	"source"	"7,10"
"photometry"	"timeunit"	"MJD"	"time"	"52323.74"	"band"	"V"	"abmag"	"12.96"	"source"	"7,10"
"photometry"	"timeunit"	"MJD"	"time"	"52323.74"	"band"	"V"	"abmag"	"12.97"	"source"	"7,10"
"photometry"	"timeunit"	"MJD"	"time"	"52323.75"	"band"	"V"	"abmag"	"12.9664"	"aberr"	"0.008"	"source"	"1,3"
"photometry"	"timeunit"	"MJD"	"time"	"52323.75"	"band"	"V"	"abmag"	"12.9684"	"aberr"	"0.01"	"source"	"1,3"
"photometry"	"timeunit"	"MJD"	"time"	"52323.75"	"band"	"V"	"abmag"	"12.9504"	"aberr"	"0.008"	"source"	"1,3"
"photometry"	"timeunit"	"MJD"	"time"	"52323.75"	"band"	"V"	"abmag"	"12.9494"	"aberr"	"0.007"	"source"	"1,3"
"photometry"	"timeunit"	"MJD"	"time"	"52323.75"	"band"	"V"	"abmag"	"12.97"	"source"	"7,10"
"photometry"	"timeunit"	"MJD"	"time"	"52323.75"	"band"	"V"	"abmag"	"12.95"	"source"	"7,10"
"photometry"	"timeunit"	"MJD"	"time"	"52323.78"	"band"	"C"	"abmag"	"13.3"	"source"	"7,8"
"photometry"	"timeunit"	"MJD"	"time"	"52323.86"	"band"	"R"	"abmag"	"12.6"	"source"	"7,8"
"photometry"	"timeunit"	"MJD"	"time"	"52324.04"	"band"	"R"	"abmag"	"13.13"	"source"	"7,8"
"photometry"	"timeunit"	"MJD"	"time"	"52324.25"	"band"	"C"	"abmag"	"13.1"	"source"	"7,8"
"photometry"	"timeunit"	"MJD"	"time"	"52324.69"	"band"	"V"	"abmag"	"13.0264"	"aberr"	"0.008"	"source"	"1,3"
"photometry"	"timeunit"	"MJD"	"time"	"52324.69"	"band"	"V"	"abmag"	"13.0294"	"aberr"	"0.007"	"source"	"1,3"
"photometry"	"timeunit"	"MJD"	"time"	"52324.69"	"band"	"V"	"abmag"	"13.0194"	"aberr"	"0.008"	"source"	"1,3"
"photometry"	"timeunit"	"MJD"	"time"	"52324.69"	"band"	"V"	"abmag"	"13.0264"	"aberr"	"0.006"	"source"	"1,3"
"photometry"	"timeunit"	"MJD"	"time"	"52324.69"	"band"	"V"	"abmag"	"13.02"	"source"	"7,10"
"photometry"	"timeunit"	"MJD"	"time"	"52324.69"	"band"	"V"	"abmag"	"13.03"	"source"	"7,10"
"photometry"	"timeunit"	"MJD"	"time"	"52324.7"	"band"	"V"	"abmag"	"13.0314"	"aberr"	"0.004"	"source"	"1,3"
"photometry"	"timeunit"	"MJD"	"time"	"52324.7"	"band"	"V"	"abmag"	"13.0284"	"aberr"	"0.006"	"source"	"1,3"
"photometry"	"timeunit"	"MJD"	"time"	"52324.7"	"band"	"V"	"abmag"	"13.0054"	"aberr"	"0.005"	"source"	"1,3"
"photometry"	"timeunit"	"MJD"	"time"	"52324.7"	"band"	"V"	"abmag"	"13.0124"	"aberr"	"0.005"	"source"	"1,3"
"photometry"	"timeunit"	"MJD"	"time"	"52324.7"	"band"	"V"	"abmag"	"13.0344"	"aberr"	"0.005"	"source"	"1,3"
"photometry"	"timeunit"	"MJD"	"time"	"52324.7"	"band"	"V"	"abmag"	"13.0354"	"aberr"	"0.005"	"source"	"1,3"
"photometry"	"timeunit"	"MJD"	"time"	"52324.7"	"band"	"V"	"abmag"	"13.0234"	"aberr"	"0.006"	"source"	"1,3"
"photometry"	"timeunit"	"MJD"	"time"	"52324.7"	"band"	"V"	"abmag"	"13.0144"	"aberr"	"0.006"	"source"	"1,3"
"photometry"	"timeunit"	"MJD"	"time"	"52324.7"	"band"	"V"	"abmag"	"13.0094"	"aberr"	"0.005"	"source"	"1,3"
"photometry"	"timeunit"	"MJD"	"time"	"52324.7"	"band"	"V"	"abmag"	"13.0214"	"aberr"	"0.005"	"source"	"1,3"
"photometry"	"timeunit"	"MJD"	"time"	"52324.7"	"band"	"V"	"abmag"	"13.0244"	"aberr"	"0.006"	"source"	"1,3"
"photometry"	"timeunit"	"MJD"	"time"	"52324.7"	"band"	"V"	"abmag"	"13.04"	"source"	"7,10"
"photometry"	"timeunit"	"MJD"	"time"	"52324.7"	"band"	"V"	"abmag"	"13.01"	"source"	"7,10"
"photometry"	"timeunit"	"MJD"	"time"	"52324.7"	"band"	"V"	"abmag"	"13.02"	"source"	"7,10"
"photometry"	"timeunit"	"MJD"	"time"	"52324.7"	"band"	"V"	"abmag"	"13.03"	"source"	"7,10"
"photometry"	"timeunit"	"MJD"	"time"	"52324.71"	"band"	"V"	"abmag"	"13.0274"	"aberr"	"0.006"	"source"	"1,3"
"photometry"	"timeunit"	"MJD"	"time"	"52324.71"	"band"	"V"	"abmag"	"13.0174"	"aberr"	"0.005"	"source"	"1,3"
"photometry"	"timeunit"	"MJD"	"time"	"52324.71"	"band"	"V"	"abmag"	"13.0204"	"aberr"	"0.006"	"source"	"1,3"
"photometry"	"timeunit"	"MJD"	"time"	"52324.71"	"band"	"V"	"abmag"	"13.0104"	"aberr"	"0.008"	"source"	"1,3"
"photometry"	"timeunit"	"MJD"	"time"	"52324.71"	"band"	"V"	"abmag"	"13.0144"	"aberr"	"0.007"	"source"	"1,3"
"photometry"	"timeunit"	"MJD"	"time"	"52324.71"	"band"	"V"	"abmag"	"13.0304"	"aberr"	"0.009"	"source"	"1,3"
"photometry"	"timeunit"	"MJD"	"time"	"52324.71"	"band"	"V"	"abmag"	"13.0184"	"aberr"	"0.005"	"source"	"1,3"
"photometry"	"timeunit"	"MJD"	"time"	"52324.71"	"band"	"V"	"abmag"	"13.0294"	"aberr"	"0.006"	"source"	"1,3"
"photometry"	"timeunit"	"MJD"	"time"	"52324.71"	"band"	"V"	"abmag"	"13.03"	"source"	"7,10"
"photometry"	"timeunit"	"MJD"	"time"	"52324.71"	"band"	"V"	"abmag"	"13.01"	"source"	"7,10"
"photometry"	"timeunit"	"MJD"	"time"	"52324.71"	"band"	"V"	"abmag"	"13.02"	"source"	"7,10"
"photometry"	"timeunit"	"MJD"	"time"	"52324.72"	"band"	"V"	"abmag"	"13.0254"	"aberr"	"0.005"	"source"	"1,3"
"photometry"	"timeunit"	"MJD"	"time"	"52324.72"	"band"	"V"	"abmag"	"13.0164"	"aberr"	"0.007"	"source"	"1,3"
"photometry"	"timeunit"	"MJD"	"time"	"52324.72"	"band"	"V"	"abmag"	"13.0354"	"aberr"	"0.005"	"source"	"1,3"
"photometry"	"timeunit"	"MJD"	"time"	"52324.72"	"band"	"V"	"abmag"	"13.0254"	"aberr"	"0.006"	"source"	"1,3"
"photometry"	"timeunit"	"MJD"	"time"	"52324.72"	"band"	"V"	"abmag"	"13.0104"	"aberr"	"0.011"	"source"	"1,3"
"photometry"	"timeunit"	"MJD"	"time"	"52324.72"	"band"	"V"	"abmag"	"13.0324"	"aberr"	"0.007"	"source"	"1,3"
"photometry"	"timeunit"	"MJD"	"time"	"52324.72"	"band"	"V"	"abmag"	"13.0244"	"aberr"	"0.007"	"source"	"1,3"
"photometry"	"timeunit"	"MJD"	"time"	"52324.72"	"band"	"V"	"abmag"	"13.0224"	"aberr"	"0.01"	"source"	"1,3"
"photometry"	"timeunit"	"MJD"	"time"	"52324.72"	"band"	"V"	"abmag"	"13.0274"	"aberr"	"0.005"	"source"	"1,3"
"photometry"	"timeunit"	"MJD"	"time"	"52324.72"	"band"	"V"	"abmag"	"13.0184"	"aberr"	"0.007"	"source"	"1,3"
"photometry"	"timeunit"	"MJD"	"time"	"52324.72"	"band"	"V"	"abmag"	"13.03"	"source"	"7,10"
"photometry"	"timeunit"	"MJD"	"time"	"52324.72"	"band"	"V"	"abmag"	"13.01"	"source"	"7,10"
"photometry"	"timeunit"	"MJD"	"time"	"52324.72"	"band"	"V"	"abmag"	"13.04"	"source"	"7,10"
"photometry"	"timeunit"	"MJD"	"time"	"52324.72"	"band"	"V"	"abmag"	"13.02"	"source"	"7,10"
"photometry"	"timeunit"	"MJD"	"time"	"52324.73"	"band"	"V"	"abmag"	"13.0104"	"aberr"	"0.007"	"source"	"1,3"
"photometry"	"timeunit"	"MJD"	"time"	"52324.73"	"band"	"V"	"abmag"	"13.0214"	"aberr"	"0.01"	"source"	"1,3"
"photometry"	"timeunit"	"MJD"	"time"	"52324.73"	"band"	"V"	"abmag"	"13.0274"	"aberr"	"0.008"	"source"	"1,3"
"photometry"	"timeunit"	"MJD"	"time"	"52324.73"	"band"	"V"	"abmag"	"13.0134"	"aberr"	"0.007"	"source"	"1,3"
"photometry"	"timeunit"	"MJD"	"time"	"52324.73"	"band"	"V"	"abmag"	"13.0274"	"aberr"	"0.006"	"source"	"1,3"
"photometry"	"timeunit"	"MJD"	"time"	"52324.73"	"band"	"V"	"abmag"	"13.0254"	"aberr"	"0.006"	"source"	"1,3"
"photometry"	"timeunit"	"MJD"	"time"	"52324.73"	"band"	"V"	"abmag"	"13.0244"	"aberr"	"0.005"	"source"	"1,3"
"photometry"	"timeunit"	"MJD"	"time"	"52324.73"	"band"	"V"	"abmag"	"13.0334"	"aberr"	"0.007"	"source"	"1,3"
"photometry"	"timeunit"	"MJD"	"time"	"52324.73"	"band"	"V"	"abmag"	"13.0084"	"aberr"	"0.006"	"source"	"1,3"
"photometry"	"timeunit"	"MJD"	"time"	"52324.73"	"band"	"C"	"abmag"	"13.4"	"source"	"7,8"
"photometry"	"timeunit"	"MJD"	"time"	"52324.73"	"band"	"V"	"abmag"	"13.03"	"source"	"7,10"
"photometry"	"timeunit"	"MJD"	"time"	"52324.73"	"band"	"V"	"abmag"	"13.01"	"source"	"7,10"
"photometry"	"timeunit"	"MJD"	"time"	"52324.73"	"band"	"V"	"abmag"	"13.02"	"source"	"7,10"
"photometry"	"timeunit"	"MJD"	"time"	"52324.74"	"band"	"V"	"abmag"	"13.0174"	"aberr"	"0.007"	"source"	"1,3"
"photometry"	"timeunit"	"MJD"	"time"	"52324.74"	"band"	"V"	"abmag"	"13.0244"	"aberr"	"0.006"	"source"	"1,3"
"photometry"	"timeunit"	"MJD"	"time"	"52324.74"	"band"	"V"	"abmag"	"13.0134"	"aberr"	"0.008"	"source"	"1,3"
"photometry"	"timeunit"	"MJD"	"time"	"52324.74"	"band"	"V"	"abmag"	"13.0154"	"aberr"	"0.005"	"source"	"1,3"
"photometry"	"timeunit"	"MJD"	"time"	"52324.74"	"band"	"V"	"abmag"	"13.0294"	"aberr"	"0.007"	"source"	"1,3"
"photometry"	"timeunit"	"MJD"	"time"	"52324.74"	"band"	"V"	"abmag"	"13.0294"	"aberr"	"0.005"	"source"	"1,3"
"photometry"	"timeunit"	"MJD"	"time"	"52324.74"	"band"	"V"	"abmag"	"13.0224"	"aberr"	"0.009"	"source"	"1,3"
"photometry"	"timeunit"	"MJD"	"time"	"52324.74"	"band"	"V"	"abmag"	"13.0204"	"aberr"	"0.009"	"source"	"1,3"
"photometry"	"timeunit"	"MJD"	"time"	"52324.74"	"band"	"V"	"abmag"	"13.0164"	"aberr"	"0.005"	"source"	"1,3"
"photometry"	"timeunit"	"MJD"	"time"	"52324.74"	"band"	"V"	"abmag"	"13.01"	"source"	"7,10"
"photometry"	"timeunit"	"MJD"	"time"	"52324.74"	"band"	"V"	"abmag"	"13.03"	"source"	"7,10"
"photometry"	"timeunit"	"MJD"	"time"	"52324.74"	"band"	"V"	"abmag"	"13.02"	"source"	"7,10"
"photometry"	"timeunit"	"MJD"	"time"	"52324.75"	"band"	"V"	"abmag"	"13.0224"	"aberr"	"0.007"	"source"	"1,3"
"photometry"	"timeunit"	"MJD"	"time"	"52324.75"	"band"	"V"	"abmag"	"13.0144"	"aberr"	"0.009"	"source"	"1,3"
"photometry"	"timeunit"	"MJD"	"time"	"52324.75"	"band"	"V"	"abmag"	"13.0204"	"aberr"	"0.005"	"source"	"1,3"
"photometry"	"timeunit"	"MJD"	"time"	"52324.75"	"band"	"V"	"abmag"	"13.0244"	"aberr"	"0.006"	"source"	"1,3"
"photometry"	"timeunit"	"MJD"	"time"	"52324.75"	"band"	"V"	"abmag"	"13.0134"	"aberr"	"0.006"	"source"	"1,3"
"photometry"	"timeunit"	"MJD"	"time"	"52324.75"	"band"	"V"	"abmag"	"13.0234"	"aberr"	"0.005"	"source"	"1,3"
"photometry"	"timeunit"	"MJD"	"time"	"52324.75"	"band"	"V"	"abmag"	"13.0104"	"aberr"	"0.008"	"source"	"1,3"
"photometry"	"timeunit"	"MJD"	"time"	"52324.75"	"band"	"V"	"abmag"	"13.0154"	"aberr"	"0.008"	"source"	"1,3"
"photometry"	"timeunit"	"MJD"	"time"	"52324.75"	"band"	"V"	"abmag"	"13.0114"	"aberr"	"0.008"	"source"	"1,3"
"photometry"	"timeunit"	"MJD"	"time"	"52324.75"	"band"	"V"	"abmag"	"13.0274"	"aberr"	"0.006"	"source"	"1,3"
"photometry"	"timeunit"	"MJD"	"time"	"52324.75"	"band"	"V"	"abmag"	"13.0184"	"aberr"	"0.006"	"source"	"1,3"
"photometry"	"timeunit"	"MJD"	"time"	"52324.75"	"band"	"V"	"abmag"	"13.01"	"source"	"7,10"
"photometry"	"timeunit"	"MJD"	"time"	"52324.75"	"band"	"V"	"abmag"	"13.03"	"source"	"7,10"
"photometry"	"timeunit"	"MJD"	"time"	"52324.75"	"band"	"V"	"abmag"	"13.02"	"source"	"7,10"
"photometry"	"timeunit"	"MJD"	"time"	"52324.76"	"band"	"V"	"abmag"	"13.0094"	"aberr"	"0.005"	"source"	"1,3"
"photometry"	"timeunit"	"MJD"	"time"	"52324.76"	"band"	"V"	"abmag"	"13.0004"	"aberr"	"0.008"	"source"	"1,3"
"photometry"	"timeunit"	"MJD"	"time"	"52324.76"	"band"	"V"	"abmag"	"13.0194"	"aberr"	"0.007"	"source"	"1,3"
"photometry"	"timeunit"	"MJD"	"time"	"52324.76"	"band"	"V"	"abmag"	"13.0144"	"aberr"	"0.01"	"source"	"1,3"
"photometry"	"timeunit"	"MJD"	"time"	"52324.76"	"band"	"V"	"abmag"	"13.0234"	"aberr"	"0.007"	"source"	"1,3"
"photometry"	"timeunit"	"MJD"	"time"	"52324.76"	"band"	"V"	"abmag"	"13.0254"	"aberr"	"0.007"	"source"	"1,3"
"photometry"	"timeunit"	"MJD"	"time"	"52324.76"	"band"	"V"	"abmag"	"13.0394"	"aberr"	"0.007"	"source"	"1,3"
"photometry"	"timeunit"	"MJD"	"time"	"52324.76"	"band"	"V"	"abmag"	"13.0264"	"aberr"	"0.009"	"source"	"1,3"
"photometry"	"timeunit"	"MJD"	"time"	"52324.76"	"band"	"V"	"abmag"	"13.0224"	"aberr"	"0.007"	"source"	"1,3"
"photometry"	"timeunit"	"MJD"	"time"	"52324.76"	"band"	"V"	"abmag"	"13.0364"	"aberr"	"0.008"	"source"	"1,3"
"photometry"	"timeunit"	"MJD"	"time"	"52324.76"	"band"	"V"	"abmag"	"13.04"	"source"	"7,10"
"photometry"	"timeunit"	"MJD"	"time"	"52324.76"	"band"	"V"	"abmag"	"13.03"	"source"	"7,10"
"photometry"	"timeunit"	"MJD"	"time"	"52324.76"	"band"	"V"	"abmag"	"13"	"source"	"7,10"
"photometry"	"timeunit"	"MJD"	"time"	"52324.76"	"band"	"V"	"abmag"	"13.01"	"source"	"7,10"
"photometry"	"timeunit"	"MJD"	"time"	"52324.76"	"band"	"V"	"abmag"	"13.02"	"source"	"7,10"
"photometry"	"timeunit"	"MJD"	"time"	"52324.77"	"band"	"V"	"abmag"	"13.0284"	"aberr"	"0.011"	"source"	"1,3"
"photometry"	"timeunit"	"MJD"	"time"	"52324.77"	"band"	"V"	"abmag"	"13.0224"	"aberr"	"0.008"	"source"	"1,3"
"photometry"	"timeunit"	"MJD"	"time"	"52324.77"	"band"	"V"	"abmag"	"13.0234"	"aberr"	"0.006"	"source"	"1,3"
"photometry"	"timeunit"	"MJD"	"time"	"52324.77"	"band"	"V"	"abmag"	"13.0184"	"aberr"	"0.007"	"source"	"1,3"
"photometry"	"timeunit"	"MJD"	"time"	"52324.77"	"band"	"V"	"abmag"	"13.0364"	"aberr"	"0.008"	"source"	"1,3"
"photometry"	"timeunit"	"MJD"	"time"	"52324.77"	"band"	"V"	"abmag"	"13.0264"	"aberr"	"0.006"	"source"	"1,3"
